nome,uc,municipio_uc,latitude_uc,longitude_uc,macroregiao,regional
SDL-CTA-94825661-AEROFLEX INDUSTRIA DE AEROSOL LTDA,94825661,CURITIBA,-25.53934,-49.33454,SDL,CTA
SDL-CTA-96218150-CONDOMINIO EDIFICIO PARAMOUNT,96218150,CURITIBA,-25.43817,-49.32646,SDL,CTA
SDN-PVI-92932436-COCAMAR COOPERATIVA AGROINDUSTRIAL,92932436,PARAISO DO NORTE,-23.26037,-52.59788,SDN,PVI
SDC-PGO-18910807-IONE MARIA GABRIEL TAQUES,18910807,PIRAI DO SUL,-24.34032,-50.09131,SDC,PGO
SDC-TEL-95403418-CERVEJARIAS REUNIDAS SKOL CARACU S A,95403418,TIBAGI,-24.99906,-50.43131,SDC,TEL
SDO-PTO-36080489-ESTRELA INDUSTRIA DE PAPEL LTDA,36080489,PALMAS,-26.36912,-52.00772,SDO,PTO
SDN-MGA-47050969-NUTRIMILHO INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,47050969,MARINGA,-23.47672,-51.99964,SDN,MGA
SDL-CBN-96521090-AUTO POSTO TULIO LTDA,96521090,QUATRO BARRAS,-25.36691,-49.09584,SDL,CBN
SDT-LNA-96329157-MUNICIPIO DE CAMBE,96329157,CAMBE,-23.27448,-51.24907,SDT,LNA
SDN-PVI-49074423-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,49074423,SANTA CRUZ DE MONTE CASTELO,-22.95693,-53.29563,SDN,PVI
SDL-CTA-100417973-JMK SERVICOS S.A.,100417973,CURITIBA,-25.44252,-49.29178,SDL,CTA
SDO-FBL-93424744-INSTITUTO FEDERAL DO PARANA,93424744,CAPANEMA,-25.68322,-53.78798,SDO,FBL
SDT-LNA-100340032-UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MEDICO,100340032,LONDRINA,-23.3215,-51.14504,SDT,LNA
SDN-MGA-100983316-AJROMA ADMINISTRACAO E PARTICIPACOES LTDA,100983316,MANDAGUARI,-23.50658,-51.69783,SDN,MGA
SDO-PTO-100132197-CANHADAO PRODUCAO DE ENERGIA ELETRICA LTDA,100132197,MANGUEIRINHA,-25.98753,-52.18819,SDO,PTO
SDL-SJP-97701530-ABATEDOURO DE BOVINOS LAGOA GRANDE LTDA,97701530,ARAUCARIA,-25.68929,-49.44324,SDL,SJP
SDL-SJP-103416595-PRIMEIRA IGREJA BATISTA DE CURITIBA,103416595,MANDIRITUBA,-25.74069,-49.30158,SDL,SJP
SDL-CBN-49248707-VENETO INDUSTRIA E COMERCIO DE ALIMENTOS LTDA EPP,49248707,COLOMBO,-25.3708,-49.19239,SDL,CBN
SDN-MGA-51766590-AGROPECUARIA E IMOBILIARIA PANTANEIRA LTDA,51766590,SARANDI,-23.43751,-51.88139,SDN,MGA
SDL-CTA-98322362-COBASI COMERCIO DE PROD BASICOS E INDUSTRIALIZADOS LTDA,98322362,CURITIBA,-25.43314,-49.31218,SDL,CTA
SDT-LNA-100925707-SUPERMERCADO TONHAO LTDA,100925707,LONDRINA,-23.28785,-51.1261,SDT,LNA
SDO-CEL-101639384-IND E COM DE ETIQUETAS ADESIVAS ZANDONA LTDA,101639384,CASCAVEL,-24.98146,-53.49965,SDO,CEL
SDO-FBL-97453960-SYNGENTA SEEDS LTDA,97453960,REALEZA,-25.78504,-53.52576,SDO,FBL
SDN-MGA-101365004-THOMASI INDUSTRIA E COMERCIO DE CARVAO ATIVADO LTDA,101365004,FLORESTA,-23.59118,-52.10746,SDN,MGA
SDO-TDO-94371709-LAUDI ANTONIO GRACINSKI,94371709,OURO VERDE DO OESTE,-24.84513,-53.93252,SDO,TDO
SDL-CBN-97836630-MIRAI INTERNATIONAL COMERCIO IMPORTACAO E EXPORTACAO DE MATERIA,97836630,PINHAIS,-25.42106,-49.19506,SDL,CBN
SDL-CTA-57136920-LOCSOLO LOCADORA DE EQUIPAMENTOS LTDA ME,57136920,CURITIBA,-25.43911,-49.3618,SDL,CTA
SDT-LNA-35095679-COPRALON COMERCIAL DE PROD ALIMENTICIOS LONDRINA LTDA,35095679,LONDRINA,-23.33613,-51.18334,SDT,LNA
SDL-CTA-97956350-A YOSHII ENGENHARIA E CONSTRUCOES LTDA,97956350,CURITIBA,-25.4443,-49.29253,SDL,CTA
SDT-LNA-94012784-FOTOLITOS DP STUDIO LTDA EPP,94012784,LONDRINA,-23.30228,-51.19498,SDT,LNA
SDO-FOZ-99743450-WEIZEN DISTRIBUIDORA DE ALIMENTOS EIRELI,99743450,SANTA TEREZINHA DE ITAIPU,-25.44559,-54.42237,SDO,FOZ
SDT-LNA-98070983-BUFFET STYLO EVENTOS  EIRELI,98070983,LONDRINA,-23.38789,-51.22302,SDT,LNA
SDN-CMO-97176273-MARRUA DISTRIBUIDORA DE CARNES LTDA ME,97176273,GOIOERE,-24.18666,-52.98262,SDN,CMO
SDL-CTA-102666075-MORAES E CIA LTDA,102666075,CURITIBA,-25.47325,-49.2538,SDL,CTA
SDO-TDO-97729299-FUNDO MUNICIPAL DE SAUDE DE PALOTINA,97729299,PALOTINA,-24.28045,-53.84839,SDO,TDO
SDC-PGO-64545180-SUPERMERCADO SUPERPAO LTDA,64545180,PONTA GROSSA,-25.09086,-50.11261,SDC,PGO
SDN-MGA-95733590-MACPONTA CAMINHOES LTDA,95733590,MARIALVA,-23.46393,-51.83163,SDN,MGA
SDL-CBN-96652551-MUNICIPIO DE PINHAIS,96652551,PINHAIS,-25.40507,-49.19089,SDL,CBN
SDL-CBN-100669980-GRUPO MAX INCORPORACAO LTDA ME,100669980,PINHAIS,-25.44849,-49.1808,SDL,CBN
SDL-CTA-98760327-SOLIDEZ ADMINISTRACAO E PARTICIPACAO EIRELI,98760327,CURITIBA,-25.47652,-49.22542,SDL,CTA
SDL-SJP-98094076-TODERKE INDUSTRIA COMERCIO E SERVICOS EM FERRAGENS E FERRAMENTA,98094076,SAO JOSE DOS PINHAIS,-25.55935,-49.21344,SDL,SJP
SDT-APA-77616324-COOPERATIVA AGROINDUSTRIAL NOVA PRODUTIVA,77616324,IGUARACU,-23.29802,-51.89107,SDT,APA
SDL-SJP-95484035-INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,95484035,ARAUCARIA,-25.58597,-49.39762,SDL,SJP
SDL-CTA-91939909-CONDOMINIO URBAN OFFICE & HOTEL CURITIBA,91939909,CURITIBA,-25.41618,-49.26083,SDL,CTA
SDC-PGO-105098825-HUGO JOSE FITTKAU,105098825,CASTRO,-24.8675,-49.97272,SDC,PGO
SDN-PVI-16876423-SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,16876423,PARANAVAI,-23.07045,-52.44466,SDN,PVI
SDL-CTA-100743269-IRMAOS MUFFATO CIA LTDA,100743269,CURITIBA,-25.45592,-49.35807,SDL,CTA
SDO-PTO-95427643-IEL INDUSTRIA E COMERCIO DE MADEIRAS LTDA ME,95427643,HONORIO SERPA,-26.23761,-52.39961,SDO,PTO
SDT-LNA-76995410-BRUXELAS COMERCIO DE ALIMENTOS LTDA,76995410,CAMBE,-23.28414,-51.27881,SDT,LNA
SDL-CBN-101560419-BLUMENAUENSE REFEICOES COLETIVAS LTDA,101560419,COLOMBO,-25.37069,-49.13194,SDL,CBN
SDL-CTA-102320110-COMERCIO DE CEREAIS AREIA BRANCA LTDA,102320110,CURITIBA,-25.50621,-49.345,SDL,CTA
SDO-TDO-81826710-JORGE FOELLMER RAMBO,81826710,ENTRE RIOS DO OESTE,-24.71387,-54.25172,SDO,TDO
SDT-LNA-102239886-BUSSADORI GARCIA & CIA LTDA,102239886,ALVORADA DO SUL,-22.77381,-51.27014,SDT,LNA
SDL-CTA-66760151-SYDORAK TRATAMENTOS DE SUPERFICIE LTDA,66760151,CURITIBA,-25.50093,-49.22707,SDL,CTA
SDL-LIT-101414188-RDX PARANAGUA CLINICA DE RADIOLOGIA LTDA,101414188,PARANAGUA,-25.51483,-48.50637,SDL,LIT
SDO-CEL-101052189-MADEVEL MADEIRAS CASCAVEL EIRELI ME,101052189,CASCAVEL,-24.98569,-53.31553,SDO,CEL
SDT-CPO-96738979-ALB INCORPORADORA E ADMINISTRADORA DE BENS PROPRIOS EIRELI,96738979,WENCESLAU BRAZ,-23.76937,-49.79734,SDT,CPO
SDT-LNA-69892342-TIM S A,69892342,LONDRINA,-23.28576,-51.20859,SDT,LNA
SDC-PGO-101451539-SUPERMERCADOS RICKLI LTDA,101451539,CARAMBEI,-24.94681,-50.12885,SDC,PGO
SDL-CTA-105222070-CALCENTER CALCADOS CENTRO OESTE LTDA,105222070,CURITIBA,-25.42761,-49.21486,SDL,CTA
SDN-MGA-87385767-ASSOCIACAO BENEFICENTE BOM SAMARITANO,87385767,MARINGA,-23.42635,-51.94998,SDN,MGA
SDC-IRT-86520245-CAVASSIN MADEIRAS EIRELI,86520245,INACIO MARTINS,-25.58614,-51.08501,SDC,IRT
SDC-UVI-53209036-RANDA INDUSTRIA E COMERCIO DE PORTAS E COMPENSADOS LTDA,53209036,BITURUNA,-26.14884,-51.53543,SDC,UVI
SDL-SJP-104963158-IRMAOS MUFFATO CIA LTDA,104963158,FAZENDA RIO GRANDE,-25.6527,-49.3135,SDL,SJP
SDT-LNA-100789765-DUARTE VIDROS LTDA EPP,100789765,LONDRINA,-23.28663,-51.13852,SDT,LNA
SDT-APA-23966874-RECAUCHUTAGEM RANK LTDA,23966874,APUCARANA,-23.51661,-51.42726,SDT,APA
SDL-CBN-105023604-IRMAOS MUFFATO CIA LTDA,105023604,PINHAIS,-25.44441,-49.19386,SDL,CBN
SDT-LNA-50174835-L A GARCIA ABATE DE BOVINOS EIRELI,50174835,LONDRINA,-23.41808,-51.16405,SDT,LNA
SDT-CPO-27856429-FAZENDA VERA CRUZ LTDA,27856429,LEOPOLIS,-22.98368,-50.73466,SDT,CPO
SDC-PGO-54608104-MENEGATTI COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,54608104,CARAMBEI,-24.97289,-50.11278,SDC,PGO
SDL-CTA-102991111-FERRAMENTAS TROY INDUSTRIA E COMERCIO LTDA,102991111,CURITIBA,-25.54419,-49.3167,SDL,CTA
SDT-CPO-100870279-ZANONI E HOLZMANN LTDA,100870279,ITAMBARACA,-23.01265,-50.38825,SDT,CPO
SDC-IRT-102090084-RAIMUND KELLER,102090084,GUARAPUAVA,-25.18688,-51.53277,SDC,IRT
SDL-SJP-42925037-MG IND E COM DE PLASTICOS LTDA ME,42925037,SAO JOSE DOS PINHAIS,-25.5568,-49.18641,SDL,SJP
SDL-CBN-76203514-NUTRIPHITOS COSMETICOS LTDA EPP,76203514,PINHAIS,-25.45247,-49.18454,SDL,CBN
SDT-CPO-68109520-COOPERATIVA DE TRABALHO DE CELULOSE E PAPEIS DE JUNDIAI DO SUL,68109520,JUNDIAI DO SUL,-23.44734,-50.25295,SDT,CPO
SDL-CTA-93272758-RECICLAGEM DE PAPEL BR LTDA,93272758,CURITIBA,-25.5597,-49.26892,SDL,CTA
SDN-MGA-101545444-ADVOCACIA BELLINATI PEREZ,101545444,MARINGA,-23.41752,-51.9394,SDN,MGA
SDL-CTA-104099453-ENGEMOLDES FERRAMENTARIA E INJECAO EIRELI,104099453,CURITIBA,-25.49865,-49.22895,SDL,CTA
SDN-UMU-101967268-MUNICIPIO DE IVATE,101967268,IVATE,-23.41324,-53.37168,SDN,UMU
SDO-FBL-102363455-URIO INDUSTRIAL DE BATERIAS LTDA EPP,102363455,MARMELEIRO,-26.14712,-53.01018,SDO,FBL
SDN-MGA-93433379-MUNICIPIO DE MARINGA,93433379,MARINGA,-23.41334,-51.90205,SDN,MGA
SDL-CBN-104207310-PLANO METALURGICA EIRELI,104207310,PINHAIS,-25.42298,-49.18847,SDL,CBN
SDT-CPO-101061455-2F AGROFLORESTAL LTDA,101061455,SAO JERONIMO DA SERRA,-23.68675,-50.75453,SDT,CPO
SDC-IRT-97970034-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,97970034,IRATI,-25.42166,-50.60791,SDC,IRT
SDC-PGO-102135541-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,102135541,SENGES,-24.10587,-49.47016,SDC,PGO
SDL-CBN-80072364-POWER TURBO INDUSTRIA E COMERCIO LTDA,80072364,PINHAIS,-25.45019,-49.17355,SDL,CBN
SDT-LNA-93998015-INSTITUTO AGRONOMICO DO PARANA IAPAR,93998015,IBIPORA,-23.26473,-51.02229,SDT,LNA
SDT-LNA-102341150-ROMEIRA E FERNANDES LTDA,102341150,CAMBE,-23.28713,-51.23652,SDT,LNA
SDT-LNA-101697902-YTICON CONSTRUCAO E INCORPORACAO LTDA,101697902,LONDRINA,-23.32212,-51.19004,SDT,LNA
SDL-CBN-100380697-ASSOCIACAO DOS SERVIDORES PUBLICOS DO PARANA,100380697,PIRAQUARA,-25.45768,-49.07954,SDL,CBN
SDN-MGA-96632070-M V V S INJECAO PLASTICA LTDA ME,96632070,SARANDI,-23.45462,-51.85949,SDN,MGA
SDL-CTA-92073298-NEW PO PINTURAS INDUSTRIAIS LTDA ME,92073298,CURITIBA,-25.55584,-49.30675,SDL,CTA
SDL-CBN-99753154-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,99753154,ALMIRANTE TAMANDARE,-25.33443,-49.32574,SDL,CBN
SDL-CTA-95718354-EDIFICIO ESSENTIAL,95718354,CURITIBA,-25.43948,-49.33785,SDL,CTA
SDL-SJP-103131370-GSM CENTRO DE RECICLAGEM E GESTAO AMBIENTAL DE RESIDUOS S A,103131370,SAO JOSE DOS PINHAIS,-25.50101,-49.14612,SDL,SJP
SDL-CBN-103229213-INSTITUTO FEDERAL DO PARANA,103229213,COLOMBO,-25.3274,-49.21879,SDL,CBN
SDN-MGA-92180353-MUNICIPIO DE MARINGA,92180353,MARINGA,-23.42042,-51.9248,SDN,MGA
SDO-CEL-100950612-KHALLEB HORTIFRUTIGRANJEIROS LTDA,100950612,CASCAVEL,-24.91581,-53.47805,SDO,CEL
SDL-CTA-96950315-SUCASULL COMERCIO DE METAIS EIRELI,96950315,CURITIBA,-25.4983,-49.22078,SDL,CTA
SDN-UMU-23076313-GENELSON PERES,23076313,JAPURA,-23.41562,-52.4808,SDN,UMU
SDT-APA-41963881-I RIEDI E CIA LTDA,41963881,IVAIPORA,-24.29679,-51.72384,SDT,APA
SDL-SJP-102096414-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,102096414,SAO JOSE DOS PINHAIS,-25.64253,-49.07281,SDL,SJP
SDC-PGO-94474095-AMBEV S A,94474095,PONTA GROSSA,-24.96133,-50.39051,SDC,PGO
SDL-CTA-102889465-GUSTO E HENRI SUPERMERCADOS LTDA,102889465,CURITIBA,-25.40648,-49.20929,SDL,CTA
SDT-LNA-101697350-CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DO PARANA,101697350,LONDRINA,-23.33479,-51.14981,SDT,LNA
SDO-TDO-27177092-FERMINO PALUDO,27177092,TERRA ROXA,-24.20597,-53.98224,SDO,TDO
SDO-PTO-41489632-J FEY E FILHOS LTDA,41489632,PALMAS,-26.46799,-52.0009,SDO,PTO
SDO-CEL-103408274-CLEONES ANDRE MARMENTINI EIRELI,103408274,CASCAVEL,-24.99249,-53.34875,SDO,CEL
SDT-LNA-97891215-RESERVA SANTANA RESIDENCE,97891215,LONDRINA,-23.34367,-51.18956,SDT,LNA
SDT-CPO-103559884-HONORATO RODRIGUES DA CUNHA FILHO,103559884,RANCHO ALEGRE,-23.04405,-50.93137,SDT,CPO
SDL-CTA-103641270-VERDE MAIS HAUER COMERCIO DE ALIMENTOS LTDA,103641270,CURITIBA,-25.48111,-49.24826,SDL,CTA
SDT-LNA-99792869-KOBRA INDUSTRIA E TECNOLOGIA LTDA,99792869,LONDRINA,-23.29018,-51.12369,SDT,LNA
SDT-LNA-92289673-S.B.C. COMERCIAL LTDA.,92289673,ROLANDIA,-23.2984,-51.39034,SDT,LNA
SDC-PGO-104042400-ATZ RENOVADORA DE PNEUS LTDA EPP,104042400,PONTA GROSSA,-25.06223,-50.17546,SDC,PGO
SDC-UVI-87740796-AUTO POSTO IPIRANGA LTDA,87740796,PAULA FREITAS,-26.18015,-50.92243,SDC,UVI
SDN-MGA-44320680-SERVICO DE AGUA E ESGOTO DE MARIALVA SAEMA,44320680,MARIALVA,-23.48504,-51.80971,SDN,MGA
SDN-MGA-102740666-MUNICIPIO DE MARINGA,102740666,MARINGA,-23.39855,-51.89595,SDN,MGA
SDL-CBN-81924518-FIBRACEM TELEINFORMATICA LTDA,81924518,PINHAIS,-25.41193,-49.18619,SDL,CBN
SDN-MGA-101690428-LEBLOC EVENTOS LTDA,101690428,MARINGA,-23.41289,-51.98214,SDN,MGA
SDO-CEL-50974815-COOPERATIVA DE PRODUTORES DE SEMENTES COPROSSEL,50974815,LARANJEIRAS DO SUL,-25.39025,-52.4038,SDO,CEL
SDO-PTO-99895129-CANHADAO PRODUCAO DE ENERGIA ELETRICA LTDA,99895129,MANGUEIRINHA,-26.03647,-52.22711,SDO,PTO
SDN-PVI-102462402-J DE SOUZA E CIA LTDA ME,102462402,PARANAVAI,-23.09834,-52.49469,SDN,PVI
SDL-CTA-104715138-BRLOG LOGISTICA LTDA,104715138,CURITIBA,-25.37533,-49.33367,SDL,CTA
SDL-CTA-105221201-LOJAS RENNER S.A.,105221201,CURITIBA,-25.42769,-49.21484,SDL,CTA
SDN-PVI-15412970-FUNDACAO VALE DO PARANAPANEMA,15412970,COLORADO,-22.83989,-51.96257,SDN,PVI
SDT-LNA-104658029-CONDOMINIO TORRE SIENA,104658029,LONDRINA,-23.33105,-51.17773,SDT,LNA
SDN-MGA-104130954-ELDORADO CHAPEUS LTDA,104130954,MARIALVA,-23.46608,-51.82337,SDN,MGA
SDN-UMU-102159807-LABORATORIO REUNIDOS DE UMUARAMA LTDA,102159807,UMUARAMA,-23.76669,-53.31362,SDN,UMU
SDL-LIT-104092190-CENTRO EDUCACIONAL EVANGELICO JERUSALEM EDUCACAO INFANTIL ENSI,104092190,PARANAGUA,-25.52485,-48.53386,SDL,LIT
SDL-CTA-103537880-PROFARMA SPECIALTY S A,103537880,CURITIBA,-25.48848,-49.3164,SDL,CTA
SDL-CBN-103030646-DISTRIBUIDORA ATACADISTA DE ALIMENTOS CIRCUITO LTDA,103030646,COLOMBO,-25.37981,-49.18324,SDL,CBN
SDO-PTO-103738037-SUDOESTE ENERGIA LTDA,103738037,BOM SUCESSO DO SUL,-26.05352,-52.91751,SDO,PTO
SDT-LNA-101270313-INSTITUTO AGRONOMICO DO PARANA IAPAR,101270313,LONDRINA,-23.36945,-51.16551,SDT,LNA
SDO-CEL-105250872-LAR COOPERATIVA AGROINDUSTRIAL,105250872,CASCAVEL,-24.8684,-53.39166,SDO,CEL
SDN-MGA-101117647-MUNICIPIO DE MARIALVA,101117647,MARIALVA,-23.46637,-51.82126,SDN,MGA
SDO-TDO-103785558-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,103785558,GUAIRA,-24.09378,-54.23572,SDO,TDO
SDL-CBN-104291010-PORTES & CASTRO COMERCIO DE MADEIRA LTDA,104291010,ITAPERUCU,-25.24631,-49.38045,SDL,CBN
SDT-CPO-103015604-HOTEL BOURBON DE FOZ DO IGUACU LTDA,103015604,CAMBARA,-23.04138,-50.07471,SDT,CPO
SDL-CBN-86939602-BALAROTI COMERCIO DE MATERIAIS DE CONSTRUCAO S A,86939602,PINHAIS,-25.43412,-49.18512,SDL,CBN
SDC-PGO-88170128-COOPERATIVA DE DISTRIBUICAO DE ENERGIA ELETRICA DE ARAPOTI,88170128,ARAPOTI,-23.99205,-49.82635,SDC,PGO
SDL-SJP-48528099-CONTOUR GLOBAL DO BRASIL PARTICIPACOES SA,48528099,BALSA NOVA,-25.57521,-49.64511,SDL,SJP
SDT-LNA-83731768-CASA VISCARDI SA COMERCIO E IMPORTACAO,83731768,IBIPORA,-23.26307,-51.051,SDT,LNA
SDO-CEL-27276236-COOPAVEL COOPERATIVA AGROINDUSTRIAL,27276236,CASCAVEL,-24.82089,-53.65595,SDO,CEL
SDC-TEL-49343602-CAPAL COOPERATIVA AGROINDUSTRIAL,49343602,CURIUVA,-24.05274,-50.4482,SDC,TEL
SDN-MGA-92147097-BATISTA E IZEPE LTDA,92147097,SARANDI,-23.42491,-51.87834,SDN,MGA
SDL-CBN-87432056-MUNICIPIO DE ALMIRANTE TAMANDARE,87432056,ALMIRANTE TAMANDARE,-25.33684,-49.26783,SDL,CBN
SDT-CPO-54544572-SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DE ANDIRA,54544572,ANDIRA,-23.10044,-50.24947,SDT,CPO
SDL-CTA-92165702-ESPACO BARIGUI AUTOMOVEIS LTDA,92165702,CURITIBA,-25.48443,-49.22138,SDL,CTA
SDT-LNA-47707011-BRUXELAS COMERCIO DE ALIMENTOS LTDA,47707011,CAMBE,-23.30924,-51.21616,SDT,LNA
SDN-MGA-52300242-ASSOCIACAO BRASILEIRA EVANGELIZADORA AGOSTINIANA RECOLETA,52300242,MARINGA,-23.41044,-51.96926,SDN,MGA
SDC-UVI-37699075-MUNICIPIO DE SAO MATEUS DO SUL,37699075,SAO MATEUS DO SUL,-25.84153,-50.41038,SDC,UVI
SDL-CTA-1938860-SECRETARIA DE ESTADO DA EDUCACAO E DO ESPORTE,1938860,CURITIBA,-25.46375,-49.29677,SDL,CTA
SDL-SJP-49997270-TECPO PINTURAS INDUSTRIAIS LTDA,49997270,SAO JOSE DOS PINHAIS,-25.57681,-49.18156,SDL,SJP
SDO-PTO-69028346-COMERCIAL DALCHIAVON LTDA,69028346,PATO BRANCO,-26.25572,-52.67778,SDO,PTO
SDN-UMU-66436842-COMERCIO DE GENEROS ALIMENTICIOS RICO LTDA,66436842,CRUZEIRO DO OESTE,-23.78239,-53.07348,SDN,UMU
SDT-CPO-47935600-SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,47935600,NOVA SANTA BARBARA,-23.5976,-50.75037,SDT,CPO
SDL-CTA-48306312-SECRETARIA DE ESTADO DA COMUNICACAO SOCIAL E DA CULTURA,48306312,CURITIBA,-25.42766,-49.27581,SDL,CTA
SDL-CTA-86120743-DOACIR F RODRIGUES DA SILVA E CIA LTDA ME,86120743,CURITIBA,-25.50332,-49.25815,SDL,CTA
SDL-CTA-42487293-MINISTERIO DA SAUDE,42487293,CURITIBA,-25.43103,-49.27387,SDL,CTA
SDT-LNA-60294639-KYK INDUSTRIA E COMERCIO DE MOVEIS LTDA EPP,60294639,ROLANDIA,-23.30531,-51.39176,SDT,LNA
SDO-CEL-48068837-COOPAVEL COOPERATIVA AGROINDUSTRIAL,48068837,CASCAVEL,-25.01674,-53.25103,SDO,CEL
SDC-IRT-18130364-DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DO PARANA,18130364,IRATI,-25.46663,-50.66429,SDC,IRT
SDL-CTA-44171960-HOSPITAL PARANAENSE DE OTORRINOLARINGOLOGIA LTDA,44171960,CURITIBA,-25.4652,-49.29102,SDL,CTA
SDL-LIT-61588555-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,61588555,GUARATUBA,-25.97758,-48.67547,SDL,LIT
SDN-MGA-59620498-ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS,59620498,MARINGA,-23.42051,-51.94031,SDN,MGA
SDT-APA-67951244-EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,67951244,ARAPONGAS,-23.38776,-51.44982,SDT,APA
SDL-LIT-30316090-DALMORA E CIA LTDA,30316090,PONTAL DO PARANA,-25.65534,-48.4503,SDL,LIT
SDL-LIT-76229815-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,76229815,MATINHOS,-25.76048,-48.52289,SDL,LIT
SDN-UMU-30756138-AMAFIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,30756138,TERRA BOA,-23.72819,-52.40205,SDN,UMU
SDO-CEL-69844526-SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,69844526,CASCAVEL,-24.97676,-53.36017,SDO,CEL
SDL-CTA-39162010-WMB SUPERMERCADOS DO BRASIL LTDA,39162010,CURITIBA,-25.38835,-49.20252,SDL,CTA
SDC-PGO-46204407-MONTENEGRO INDUSTRIA COMERCIO E TRANSPORTES DE MADEIRAS LTDA,46204407,PONTA GROSSA,-25.26442,-50.19396,SDC,PGO
SDO-PTO-39840581-COAMO AGROINDUSTRIAL COOPERATIVA,39840581,MANGUEIRINHA,-26.15126,-52.19243,SDO,PTO
SDL-CBN-66478111-POJDA COMPONENTES LTDA,66478111,PINHAIS,-25.43877,-49.20138,SDL,CBN
SDT-LNA-69537135-BRUPET INDUSTRIA DE MASTIGAVEIS PARA CAES EIRELI,69537135,LONDRINA,-23.5088,-51.11358,SDT,LNA
SDL-SJP-59953330-RADIO DIMENSAO FM LTDA EPP,59953330,CONTENDA,-25.70925,-49.58675,SDL,SJP
SDO-FOZ-55368506-MUNICIPIO DE FOZ DO IGUACU,55368506,FOZ DO IGUACU,-25.45044,-54.56268,SDO,FOZ
SDO-FOZ-48681261-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,48681261,VERA CRUZ DO OESTE,-25.07473,-53.88718,SDO,FOZ
SDN-CMO-51231000-JOSE PASCHOAL DO PRADO E CIA LTDA,51231000,QUARTO CENTENARIO,-24.27873,-53.07748,SDN,CMO
SDT-CPO-14225093-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,14225093,RIBEIRAO DO PINHAL,-23.40368,-50.36345,SDT,CPO
SDO-TDO-67878202-ITAU UNIBANCO SA,67878202,GUAIRA,-24.08171,-54.25486,SDO,TDO
SDC-PGO-68382529-HUBNER COMPONENTES E SISTEMAS AUTOMOTIVOS S A,68382529,PONTA GROSSA,-25.06358,-50.18383,SDC,PGO
SDL-SJP-48974250-JAGUAFRANGOS INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,48974250,SAO JOSE DOS PINHAIS,-25.51712,-49.18687,SDL,SJP
SDL-CTA-50321722-ANB FARMA LTDA,50321722,CURITIBA,-25.43207,-49.23168,SDL,CTA
SDO-FBL-54519632-INDUSTRIA DE MOVEIS DACHERI LTDA,54519632,AMPERE,-25.92616,-53.4882,SDO,FBL
SDN-CMO-44460228-BANCO BRADESCO SA,44460228,CAMPO MOURAO,-24.04275,-52.37769,SDN,CMO
SDN-CMO-32191871-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,32191871,CAMPO MOURAO,-24.04141,-52.37475,SDN,CMO
SDL-CTA-88559513-KS COMERCIO DE COMBUSTIVEL E CONVENIENCIA LTDA,88559513,CURITIBA,-25.48324,-49.25373,SDL,CTA
SDN-UMU-16500334-USINA DE ACUCAR SANTA TEREZINHA LTDA,16500334,MOREIRA SALES,-23.97544,-53.08012,SDN,UMU
SDC-PGO-51026279-COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,51026279,SENGES,-24.1106,-49.46614,SDC,PGO
SDO-CEL-77951174-COOPERATIVA AGROPECUARIA TRADICAO,77951174,CANDOI,-25.55986,-52.04537,SDO,CEL
SDN-MGA-49758810-BANCO BRADESCO SA,49758810,MARINGA,-23.42057,-51.93284,SDN,MGA
SDT-LNA-49205285-SONHART CONFECCOES LTDA,49205285,LONDRINA,-23.29993,-51.19213,SDT,LNA
SDT-LNA-28451767-MUNICIPIO DE CAMBE,28451767,CAMBE,-23.30334,-51.23591,SDT,LNA
SDL-CTA-72911794-HOTEL CRUZEIRO DO NORTE LTDA,72911794,CURITIBA,-25.36361,-49.27819,SDL,CTA
SDC-UVI-80351360-ESTADO DE SANTA CATARINA,80351360,PORTO UNIAO,-26.25156,-51.08762,SDC,UVI
