COD_UN_CONS_UEE,COD_CLAS_CONS_UEE,NOM_COMP_CLI,COD_GRU_TENS_ORIG_UEE,COD_GRU_TENS_FAT_UEE,COD_SITU_UEE,SIG_REGI_RLF,NOM_MUN_RLF,ETAPA,QTD_TENS_LIG_UEE,QTD_TENS_SEC_UEE,DTA_SITU_UEE,COD_TIPO_EQIP_REU,NUM_EQIP_REU,DTA_INS_REU,ENDERECO,NUMERO
32810300,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,ASTORGA,68,13800,,08/02/91,RG,31600418,21/10/11,GLB RURAL ASTORGA,
32801157,72,MOINHO QUALITE ALIMENTOS LTDA,A,A,LG,CSL,UNIAO DA VITORIA,86,13800,,16/10/02,RG,40681833,17/01/23,R MAL DEODORO DA FONSECA,1972
32790562,231,RDS INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,A,A,LG,LES,PINHAIS,69,13800,,19/12/95,RG,31602975,14/08/12,R GRACA ARANHA,862
32767706,7411,UNIVERSIDADE FEDERAL DO PARANA,A,A,LG,LES,CURITIBA,64,13800,,19/12/95,RG,31604836,12/04/13,R DR FAIVRE,586
32756097,4641,WMS SUPERMERCADOS DO BRASIL LTDA,A,A,LG,LES,CURITIBA,86,13800,,29/11/95,RG,28616058,04/09/12,R CANADA,1889
32750790,70,J M AGROPECUARIA LTDA,A,A,LG,NRO,CIANORTE,41,34500,,02/06/89,RG,26600761,20/11/13,ROD PR 323 JOAO JORGE SAAD,366
32747217,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,NOVA OLIMPIA,76,13800,,30/11/89,RG,27601476,14/07/17,EST SANEPAR,
32739400,4324,OI S A EM RECUPERACAO JUDICIAL,A,A,LG,NRT,ASTORGA,67,13800,,22/11/95,RG,30601308,22/11/95,R JOSE ABRAHAO KEIDE,
32727917,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,LONDRINA,63,13800,,06/12/95,RG,29601372,08/03/10,R EBIO FERRAZ DE CARVALHO,
32726686,7202,MUNICIPIO DE DOIS VIZINHOS,A,A,LG,OES,DOIS VIZINHOS,78,13800,,10/09/02,RG,32600182,13/08/14,AV JOSE MARCANTE,
32716761,4416,ALOISE FURMAN BENEFICIADORA DE BATATAS,A,A,LG,CSL,SAO MATEUS DO SUL,65,13800,,01/12/95,RG,31600305,09/11/16,ROD BR 476 SAIDA UVI,975
32716699,5596,SERVICO SOCIAL DO COMERCIO SESC AR PARANA,A,A,LG,LES,PARANAGUA,75,13800,,01/12/95,RG,31602004,26/03/13,AV PREF ROQUE VERNALHA,11
32715811,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,CIANORTE,77,13800,,06/12/95,RG,35600315,07/06/17,R MARIA RUI TESTA,
32715072,5615,CIANORTE CLUBE,A,A,LG,NRO,CIANORTE,57,13800,,20/11/95,RG,30600148,03/06/11,R NITEROI,889
32689250,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,ALTO PIQUIRI,71,34500,,20/10/82,RG,44628839,19/01/24,EST AMOREIRA,
32673027,78,GONCALVES TORTOLA S A,A,A,LG,NRO,INDIANOPOLIS,86,34500,,03/03/95,RG,33616295,18/05/16,R TAMOIOS,
32659059,258,INDUSCALTA INDUSTRIA DE CALCARIOS TAMANDARE LTDA,A,A,LG,LES,ALMIRANTE TAMANDARE,86,13800,,15/12/95,RG,39680957,24/07/19,R FRANCISCO DE LARA VAZ,
32629095,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,CIANORTE,77,13800,,07/07/75,RG,44628902,30/01/24,EST DOS AMORES,62
32627572,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,FRANCISCO BELTRAO,64,13800,,19/12/73,RG,35600055,04/07/16,R BELTRAO,
32627270,5561,SERVICO DE RADIOLOGIA DMI CURITIBA LTDA,A,A,LG,LES,CURITIBA,65,13800,,28/11/95,RG,40623476,10/11/21,AV JOAO GUALBERTO,765
32617240,392,POQUEMA INDUSTRIA E COMERCIO DE MOVEIS LTDA,A,A,LG,NRT,ARAPONGAS,86,13800,,21/01/95,RG,33616204,22/03/16,R JURUTAU,1400
32605579,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,CASCAVEL,81,13800,,10/11/81,RG,27600533,18/01/22,R CASSIANO JORGE FERNANDES,930
32595921,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,ITAMBE,68,13800,,03/05/93,RG,40622804,16/11/22,EST ITAMBE AQUIDABAN,
32594852,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,LONDRINA,75,13800,,07/12/95,RG,40624277,05/10/21,R JOAO PAULO SOBRINHO,
32562608,4253,LOUIS DREYFUS COMPANY BRASIL S A,A,A,LG,LES,PARANAGUA,86,13800,,28/11/95,RG,40682298,28/03/23,AV PORTUARIA,1
32562594,4337,TV CATARATAS LTDA,A,A,LG,OES,FOZ DO IGUACU,86,13800,,26/08/93,RG,40682417,13/12/23,AV PEDRO BASSO,1000
32553161,7202,INSTITUTO MUNICIPAL DE ADMINISTRACAO PUBLICA,A,A,LG,LES,CURITIBA,52,13800,,26/10/95,RG,30600552,09/01/13,AL ECOLOGICA BURLE MARX,
32528620,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,IPORA,73,13800,,18/12/81,RG,40621867,13/09/22,EST JACARE,
32519745,200,SOCER RB INDUSTRIA E COMERCIO LTDA,A,A,LG,CSL,SENGES,86,13800,,28/11/95,RG,40682610,22/09/22,R B PQ INDUSTRIAL,
32519036,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,NOVA LONDRINA,64,13800,,29/11/95,RG,40682537,13/11/23,R ROSALVO DE SOUZA DOURADO,1
32503784,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,TOLEDO,67,13800,,24/11/95,RG,30600295,24/11/95,R GUARANI,1893
32503725,121,INDUSTRIA E COMERCIO DE SACARIAS BARRA MANSA LTDA,A,A,LG,NRT,LONDRINA,65,13800,,27/07/22,RG,40624239,11/11/21,R AMELIA RISKALLAH ABIB TAUIL,401
32501480,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,RENASCENCA,67,13800,,17/10/95,RG,30600236,17/10/95,R WASHINGTON LUIZ,88
32500459,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,LONDRINA,63,13800,,14/11/95,RG,31600789,20/03/12,AV SAUL ELKIND,940
32495056,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,TOLEDO,75,13800,,21/02/94,RG,30600299,16/06/10,LIN STA INES,
32486804,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,IPORA,73,13800,,18/12/81,RG,30600154,05/09/11,EST JACARE,
32486790,72,INDUSTRIA DE ALIMENTOS TRADICAO LTDA,A,A,LG,OES,CASCAVEL,86,13800,,31/03/92,RG,41683474,23/11/23,R PE ANCHIETA,1973
32473630,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,TERRA ROXA,86,13800,,13/06/78,RG,39681022,31/10/19,AV DA SAUDADE,1170
32458924,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,ASSIS CHATEAUBRIAND,86,34500,,26/07/85,RG,39680966,16/08/19,AV MANOEL APARECIDO BRAZAO,
32458916,4145,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,ASSIS CHATEAUBRIAND,86,13800,,24/01/85,RG,39681317,18/03/20,RM NONO,
32458908,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,ASSIS CHATEAUBRIAND,86,13800,,24/01/85,RG,39681316,17/03/20,ROD PR 364,
32458894,5562,UNITOM UNIDADE DE DIAGNOSTICO POR IMAGEM LTDA,A,A,LG,OES,CASCAVEL,71,13800,,29/06/95,RG,35601596,07/07/17,R SOUZA NAVES,3081
32453167,5704,ANTIGA MISTICA ORDEM ROSAE CRUCIS AMORC GR LOJA JURISD LINGUA PORTU,A,A,LG,LES,QUATRO BARRAS,74,13800,,07/02/96,RG,31602845,09/10/12,EST GRACIOSA,11000
32443552,109,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S A,A,A,LG,NRO,MARINGA,86,13800,,05/07/78,RG,33616093,13/05/16,R ALMERINDA SILVEIRA COELHO,21327
32410956,146,M S LEATHER INDUSTRIA E COMERCIO DE COUROS LTDA,A,A,LG,NRO,ALTO PARANA,75,34500,,01/03/22,RG,31607380,16/09/15,EST STA TEREZINHA,
32410549,155,MADEIREIRA RIO CLARO LTDA,A,A,LG,CSL,MALLET,74,13800,,19/01/91,RG,27600738,19/01/91,DST VL RIO CLARO DO SUL,
32408536,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,MARIPA,86,34500,,28/05/85,RG,39681313,13/12/19,AV FARRAPOS,1543
32403011,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,FRANCISCO BELTRAO,66,13800,,17/10/95,RG,27601319,28/01/15,R ANTONIO CARNEIRO NETO,
32402759,4147,C VALE COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,NOVA SANTA ROSA,86,34500,,25/03/87,RG,39681312,11/12/19,R DA PAZ,
32368666,4148,BUNGE ALIMENTOS S A,A,A,LG,LES,PARANAGUA,86,13800,,07/11/95,RG,40682019,15/06/21,R MANOEL BONIFACIO,2315
32365411,287,ESMALTADORA WM LTDA,A,A,LG,NRT,LONDRINA,76,13800,,30/06/94,RG,31600464,27/10/11,R SEIMU OGUIDO,450
32348533,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,SANTO ANTONIO DA PLATINA,67,13800,,06/11/95,RG,30601305,06/11/95,EST CAMPO DA AVIACAO,
32346875,249,CCT INDUSTRIA CERAMICA LTDA,A,A,LG,OES,FOZ DO IGUACU,64,34500,,31/12/86,RG,28600037,07/06/11,AV IRIO MANGANELLI,1895
32330308,51,GONCALVES TORTOLA S A,A,A,LG,NRO,PARANAVAI,86,34500,,24/10/95,RG,36680350,22/11/16,ROD PR 218,
32330227,32,PEDREIRA BRITAOESTE LTDA,A,A,LG,OES,MATELANDIA,44,13800,,24/10/95,RG,40624421,09/07/21,LIN URU,0
32318367,165,SAO GABRIEL PAPEIS LTDA,A,A,LG,CSL,UNIAO DA VITORIA,86,13800,,03/05/07,RG,36680206,08/05/19,ROD JOAO PAULO REOLON,3340
32318359,252,REVESTICAL EXTRACAO E COMERCIO DE PEDRAS LTDA,A,A,LG,CSL,PORTO UNIAO,71,34500,,28/01/10,RG,41683370,19/09/23,COL JANGADINHA,0
32303912,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,QUEDAS DO IGUACU,78,13800,,06/10/95,RG,40622021,10/11/23,AV IPE,1967
32301588,8054,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,A,A,LG,OES,NOVA AURORA,86,34500,,21/09/95,RG,39681205,16/07/19,LIN MELISSA,0
32295987,5615,GREMIO INDUSTRIAL PATOBRANQUENSE,A,A,LG,OES,PATO BRANCO,77,13800,,23/10/08,RG,31604114,28/08/13,R ARAUCARIA,883
32295979,8253,GRANJA ECONOMICA AVICOLA LTDA,A,A,LG,LES,BALSA NOVA,86,13800,,28/11/16,RG,41683490,10/01/22,R PRFA SABINA SERRA REICETTO,
32252200,6200,CONDOMINIO BIOCENTRO,A,A,LG,LES,CURITIBA,66,13800,,28/09/95,RG,31603373,18/12/17,R PE ANCHIETA,1846
32234449,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,CSL,PALMITAL,75,34500,,12/05/93,RG,31605115,11/10/13,POV RIO DA CASA,
32234058,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,CSL,PITANGA,74,13800,,30/04/80,RG,31601651,15/09/11,R ALEXANDRE BUCHMANN,
32223994,155,ROQUE A BORRASCA CIA LTDA,A,A,LG,NRT,ARAPONGAS,75,13800,,02/02/18,RG,31600449,14/10/11,R BENTERERE PEITO CINZA,205
32199325,5558,CENTRO DIAGNOSTICO AGUA VERDE LTDA,A,A,LG,LES,CURITIBA,49,13800,,06/10/95,RG,40625227,28/06/23,R GOIAS,83
32191871,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,CAMPO MOURAO,74,13800,,18/10/95,RG,27600788,18/10/95,AV CAP INDIO BANDEIRA,1620
32153430,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,SANTA MARIANA,74,13800,,16/10/82,RG,30601018,24/05/11,EST AGUA DAS ARARAS,
32151179,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,UBIRATA,75,13800,,02/10/95,RG,35600337,22/11/16,EST JUSSARA,
32144075,32,BOSCARDIN CIA,A,A,LG,CSL,IRATI,86,13800,,05/02/92,RG,38680839,13/12/19,POV INVERNADINHA,
32143370,252,MINERACAO SAO JUDAS LTDA,A,A,LG,CSL,SENGES,86,34500,,02/10/95,RG,40681787,01/02/23,FAZ SAO JUDAS MORUNGAVA,0
32140215,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,LES,ARAUCARIA,67,13800,,25/08/95,RG,29602099,20/09/18,R TTE BENEDITO NEPOMUCENO,
32134681,252,BOSCARDIN CIA,A,A,LG,CSL,IRATI,75,13800,,15/08/07,RG,40625127,24/10/22,POV PINHO DE CIMA,
32114320,278,IGNIS IND E COM DE MAQUINAS E EQUIPAMENTOS LTDA,A,A,LG,OES,TOLEDO,86,13800,,06/12/93,RG,39681025,25/04/19,R LEDI FISCHER MAAS,4380
32110650,4642,CONDOR SUPER CENTER LTDA,A,A,LG,NRO,MARINGA,86,13800,,08/11/95,RG,40681695,24/07/20,AV PARANA,1600
32104600,4147,COOPAVEL COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,ESPIGAO ALTO DO IGUACU,86,13800,,27/09/00,RG,38680860,23/01/19,ROD PR 473,
32098120,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,GUAIRA,72,13800,,18/08/95,RG,40621908,10/03/21,R MIN GABRIEL PASSOS,
32097581,4844,TOMARU DIAS RESTAURANTE LTDA,A,A,LG,OES,FOZ DO IGUACU,78,13800,,31/07/96,RG,29601731,13/09/11,R SANTOS DUMONT,365
32095503,393,PRATYC INDUSTRIA E DISTRIBUICAO DE PRODUTOS EM ALUMINIO LTDA,A,A,LG,NRT,LONDRINA,63,13800,,11/05/18,RG,40624712,13/05/22,R FRANCISCO JOSE FERREIRA,300
32085281,372,INDUSTRIA E COMERCIO DE JUNTAS UNIVERSAL LTDA,A,A,LG,NRT,IBIPORA,68,13800,,10/02/88,RG,32600300,25/09/23,R RONAT WALTER SODRE,4500
32085168,4147,COOPERATIVA AGROINDUSTRIAL BOM JESUS,A,A,LG,LES,BALSA NOVA,62,13800,,31/08/95,RG,32600614,26/08/13,AV BRASIL,1703
32074867,4839,EBANO EMPREENDIMENTOS HOTELEIROS LTDA,A,A,LG,LES,CURITIBA,56,13800,,21/09/95,RG,40622975,31/03/21,R AUGUSTO ZIBARTH,447
32074123,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,GOIOERE,67,13800,,03/09/95,RG,31606040,16/05/17,EST ALDEIA SOS,
32046634,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,RONCADOR,77,13800,,19/09/95,RG,30600616,26/01/23,AV SAO PEDRO,
32042825,236,GIACOMINI COMPONENTES PLASTICOS LTDA,A,A,LG,NRT,LONDRINA,72,13800,,02/09/20,RG,40621723,08/02/21,R ESCOCIA,595
32031947,3430,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,A,A,LG,NRT,SERTANEJA,73,34500,,14/09/95,RG,35600242,16/12/20,EST DO QUATI,
32019092,5616,ANGONESE ACADEMIA DE GINASTICA LTDA,A,A,LG,LES,CURITIBA,66,13800,,23/05/96,RG,31602774,22/09/12,AV MANOEL RIBAS,923
32010893,4324,SERCOMTEL S A TELECOMUNICACOES,A,A,LG,NRT,LONDRINA,86,13800,,14/04/75,RG,40681902,05/01/23,R DEP NILSON RIBAS,120
31945252,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,OES,PALOTINA,68,13800,,22/11/77,RG,28600607,22/11/77,AV INDEPENDENCIA,
31923917,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,CONGONHINHAS,66,13800,,24/07/79,RG,28600534,24/07/79,EST DO CURIANGO,
31903991,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,IVAIPORA,70,13800,,31/08/95,RG,28600555,31/08/95,RIO PINDAUVA,
31900852,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,CAMBIRA,74,13800,,30/08/95,RG,27600337,30/08/95,EST JANGADINHA,0
31896294,4145,COOPERATIVA AGRICOLA MISTA SAO CRISTOVAO,A,A,LG,OES,MARIOPOLIS,86,34500,,27/06/88,RG,40681744,23/03/23,R QUATRO,503
31884806,7306,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,A,A,LG,NRO,MARINGA,64,13800,,19/07/95,RG,44628932,25/01/24,EST VELHA PARA PAICANDU,
31883044,5544,FUNDACAO DE SAUDE DE CEU AZUL,A,A,LG,OES,CEU AZUL,45,13800,,21/07/95,RG,31600174,29/05/12,R FLORIANOPOLIS,2346
31882196,4324,OI S A EM RECUPERACAO JUDICIAL,A,A,LG,NRO,MARIALVA,62,13800,,14/08/08,RG,31604833,07/05/14,R WASHINGTON LUIZ,970
31876358,73,PINDUCA INDUSTRIA ALIMENTICIA LTDA,A,A,LG,NRO,ARARUNA,71,13800,,30/08/95,RG,27600651,16/11/07,ROD MANOEL RIBAS,
31875386,7412,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,A,A,LG,CSL,PONTA GROSSA,43,13800,,24/07/95,RG,35600488,27/10/15,R DR WASHINGTON SUBTIL CHUEIRE,
31874819,4320,RADIO ILHA GRANDE FM LTDA,A,A,LG,NRO,PEROLA,75,13800,,25/07/95,RG,40621030,06/04/22,R PE VIEIRA,561
31870031,155,MADEGRAL INDUSTRIA DE MADEIRAS GRALHA AZUL LTDA,A,A,LG,LES,CAMPINA GRANDE DO SUL,75,13800,,07/01/19,RG,31607724,07/11/12,ROD REGIS BITTENCOURT BR 116,
31846882,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,CAMPO MOURAO,74,13800,,27/03/01,RG,31603485,14/03/17,AV MANOEL NOGUEIRA,615
31844170,4145,BIORGANICA PRODUTOS ORGANICOS LTDA,A,A,LG,OES,REALEZA,71,34500,,10/10/94,RG,35600043,22/06/16,ROD PR 281 DEP ARNALDO BUSATO,0
31833438,4143,COOPERATIVA DE PRODUTORES DE SEMENTES COPROSSEL,A,A,LG,OES,VIRMOND,86,34500,,05/03/93,RG,40682480,12/09/23,AV XV DE NOVEMBRO,
31827195,5541,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL,A,A,LG,OES,CASCAVEL,81,13800,,20/07/95,RG,31605715,30/10/12,R RECIFE,2283
31818030,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,JURANDA,76,13800,,16/08/95,RG,31605735,03/06/19,EST AGUA CARAJA,
31792634,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,CAMPO MOURAO,74,13800,,20/08/95,RG,40624547,14/12/22,AV JOAO RIBEIRO HAENISCH,
31789366,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,GUARACI,66,13800,,17/08/95,RG,31600897,13/09/11,EST FAZ STA RITA,
31753710,228,RECAPADORA BIAZUS LTDA,A,A,LG,OES,CEU AZUL,45,13800,,11/08/95,RG,31600159,05/04/12,R CURITIBA,
31752144,98,G P SILVA GELOS LTDA,A,A,LG,NRT,LONDRINA,65,13800,,07/01/95,RG,35601051,07/07/16,AV PEDRO BORATIN,1555
31718744,4855,CAIXA ECONOMICA FEDERAL,A,A,LG,CSL,PONTA GROSSA,71,13800,,22/03/88,RG,30600355,14/07/12,R FRANCISCO RIBAS,200
31686729,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,SANTO ANTONIO DA PLATINA,67,13800,,30/03/81,RG,31605403,28/01/19,R VINTE E QUATRO DE MAIO,1192
31686710,249,ZACARELLI CERAMICA LTDA,A,A,LG,NRT,ANDIRA,75,13800,,19/03/08,RG,31600979,16/09/11,R PE PAULO SWEDA,150
31668674,155,ELDORADO EXPORT MADEIRAS LTDA,A,A,LG,LES,BOCAIUVA DO SUL,86,13800,,16/04/14,RG,40682896,09/06/21,ROD BR 476,
31667732,56,SEBO PARANAENSE LTDA,A,A,LG,NRO,NOVA ESPERANCA,86,13800,,20/09/13,RG,37680687,28/05/18,ROD PR 555 JULIO ZACHARIAS,
31662390,233,SS INDUSTRIA E COMERCIO DE PLASTICOS LTDA,A,A,LG,NRT,LONDRINA,55,13800,,19/10/73,RG,31600877,25/10/11,R CORRUIRAS,94
31645313,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,DOUTOR CAMARGO,62,13800,,20/11/03,RG,31603466,26/06/15,EST ANDIRA,
31644520,3400,COPEL DISTRIBUICAO S A,A,A,LG,OES,TOLEDO,67,13800,,28/06/95,RG,28600623,11/08/08,AV PARIGOT DE SOUZA,1365
31642969,7202,MUNICIPIO DE TEIXEIRA SOARES,A,A,LG,CSL,TEIXEIRA SOARES,62,13800,,04/07/95,RG,31601567,10/08/11,R QUINZE DE NOVEMBRO,135
31640427,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,ITAGUAJE,73,13800,,23/06/95,RG,35601092,23/06/16,AV GOV MUNHOZ DA ROCHA,
31639267,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRO,IRETAMA,77,13800,,12/07/95,RG,31601130,04/02/13,EST TR PARA CHACARA SANEPAR,
31630170,4143,COOPERATIVA DE PRODUTORES DE SEMENTES COPROSSEL,A,A,LG,OES,PORTO BARREIRO,86,34500,,11/04/89,RG,40682488,16/11/23,LIN BARREIRINHO,
31620515,4853,BANCO DO BRASIL SA,A,A,LG,LES,CURITIBA,67,13800,,25/07/95,RG,31601903,18/04/12,R ROCKEFELLER,651
31574297,6200,CONDOMINIO EDIFICIO MONTREAL EXECUTIVE CENTER,A,A,LG,LES,CURITIBA,66,13800,,29/10/02,RG,31602751,08/04/13,AV MAL FLORIANO PEIXOTO,306
31564496,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,LES,CURITIBA,73,13800,,17/03/77,RG,28600058,17/03/77,ROD BR 116,
31554903,392,DJ INDUSTRIA E COMERCIO DE MOVEIS LTDA,A,A,LG,NRT,ARAPONGAS,86,13800,,14/07/95,RG,33616202,01/12/17,R JURITI VERMELHA,210
31514618,4642,ADEMIR SEBASTIAO DEPIERI,A,A,LG,NRT,CAMBE,67,13800,,31/03/23,RG,40620838,28/08/23,AV ANTONIO RAMINELLI,944
31497861,3445,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,A,A,LG,NRT,WENCESLAU BRAZ,73,13800,,19/10/07,RG,30600416,19/10/07,EST NATUREZA,
31495168,4122,COASUL COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,SAO JORGE DOESTE,86,13800,,26/03/81,RG,39681322,23/01/20,R SANTOS DUMONT,745
31480683,4855,CAIXA ECONOMICA FEDERAL,A,A,LG,NRT,LONDRINA,68,13800,,28/12/76,RG,31600456,14/02/13,AV RIO DE JANEIRO,339
31473490,289,MASTERMINIUN LTDA,A,A,LG,LES,SAO JOSE DOS PINHAIS,65,13800,,25/08/20,RG,32600802,24/09/13,R PEDRO GAPSKI FILHO,470
31471730,5543,ESCOLA DE NATACAO AMARAL LTDA,A,A,LG,LES,CURITIBA,66,13800,,30/06/95,RG,31605602,26/03/13,R JOAQUIM DA SILVA SAMPAIO,303
31471528,5544,INSTITUTO PRESBITERIANO MACKENZIE,A,A,LG,LES,CURITIBA,65,13800,,17/04/19,RG,32601121,19/03/13,AV IGUACU,820
31471366,4324,OI S A EM RECUPERACAO JUDICIAL,A,A,LG,LES,CURITIBA,62,13800,,23/05/95,RG,31605547,10/04/13,R JOAO LEAL,290
31464670,4324,OI S A EM RECUPERACAO JUDICIAL,A,A,LG,NRO,MARINGA,86,13800,,21/05/10,RG,37680602,31/08/17,ROD BR 376 ROD DO CAFE GOV NEY BRAGA MGA PVI,
31446515,7306,MINISTERIO PUBLICO DO ESTADO DO PARANA,A,A,LG,NRO,MARINGA,70,13800,,13/06/95,RG,31601383,30/10/14,R ARTHUR THOMAS,575
31444938,51,JAGUAFRANGOS INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,A,A,LG,NRO,RONDON,66,13800,,05/12/94,RG,30600150,19/04/15,ROD PR 492 MARIO ANTONIO DE LIMA,1
31444075,7202,MUNICIPIO DE PATO BRANCO,A,A,LG,OES,PATO BRANCO,77,13800,,09/06/95,RG,30600686,04/08/11,R DAS GARCAS,400
31438733,5532,GUARANI ESPORTE CLUBE,A,A,LG,CSL,PONTA GROSSA,62,13800,,24/05/95,RG,29602328,02/03/00,R OZORIO DE ALMEIDA TAQUES,
31437044,433,PLAENGE EMPREENDIMENTOS LTDA,A,A,LG,NRT,LONDRINA,66,13800,,05/06/95,RG,29602347,05/06/95,AV TIRADENTES,1000
31425461,5800,ASSOCIACAO FILHAS DE SAO CAMILO,A,A,LG,OES,MATELANDIA,77,13800,,02/06/95,RG,31604060,01/06/13,R ALFREDO CHAVES,216
31367798,155,MADEIREIRA BERNARDO REBESCO LTDA,A,A,LG,CSL,IRATI,70,13800,,18/02/78,RG,40625513,27/12/22,AV NOE REBESCO,767
31367771,157,INDUSTRIA E COMERCIO DE COMPENSADOS SUL PARANA LTDA,A,A,LG,CSL,IRATI,86,13800,,07/08/92,RG,41682956,27/05/22,AV JOSE GALICIOLLI,
31347797,73,PINDUCA INDUSTRIA ALIMENTICIA LTDA,A,A,LG,NRO,CIANORTE,86,13800,,17/05/93,RG,36680131,30/08/16,ROD PR 323 JOAO JORGE SAAD,
31310133,4143,COAGRO COOPERATIVA AGROINDUSTRIAL,A,A,LG,OES,PRANCHITA,74,13800,,06/04/76,RG,31600223,06/03/12,R TOCANTINS,303
31280293,4853,BANCO DO BRASIL SA,A,A,LG,NRT,BELA VISTA DO PARAISO,71,13800,,13/01/92,RG,27600304,13/01/92,AV INDEPENDENCIA,829
31271758,4324,OI S A EM RECUPERACAO JUDICIAL,A,A,LG,LES,SAO JOSE DOS PINHAIS,64,13800,,04/08/08,RG,35601575,29/07/15,R ANTONIO BIANCHETTI,216
31253210,4839,MOTEL LIBIDU S LTDA,A,A,LG,OES,FOZ DO IGUACU,50,13800,,06/06/95,RG,32600063,20/08/13,R ELFRIDA ENGEL RIOS,180
31239137,4219,MULTITRANS TRANSPORTES E ARMAZENS GERAIS LTDA,A,A,LG,LES,PARANAGUA,75,13800,,29/05/98,RG,31607598,03/02/17,AV TUFI MARON,1066
